Attorney_ID,Canonical_Name,AKA_1,AKA_2,AKA_3,Variants_Merged,Firms,N_MDLs,N_Mentions,MDLs,Roles,Confidence,Gender,Birth_Year,Undergrad_School,Undergrad_Grad_Year,Law_School_Name,Law_Grad_Year,Bar_States,Sources,Notes
A0621,Jonathan Orent,Jonathan D. Orent,,,1,Motley Rice LLC,3,4,"2753, 2885, 3094",Expert; LeadCounsel; Management,high,,,,,,,,,
A0622,Katherine Charonko,,,,1,"Bailey Glasser, LLP",1,7,2885,Discovery; Management,high,,,,,,,,,
A0623,Katherine Cornell,,,,1,"Pulaski Kherkher, PLLC; Cornell Law",2,8,"2885, 3140",Coordination; Management,high,,,,,,,,,
A0624,Kimberly White,,,,1,"Wilson Law, P.A.",1,6,2885,Expert; Management,high,,,,,,,,,
A0625,Kristian Rasmussen,Kristian W. Rasmussen,,,1,"Cory Watson, P.C.; Cory Watson Crowder & DeGaris, P.C.; CORY WATSON, P.C.",5,11,"1699, 2428, 2691, 2734, 2885",LeadCounsel; Management,high,,,,,,,,,
A0626,Michael Sacchet,,,,1,"Ciresi Conlin LLP; Ciresi Conlin, LLP; Ciresi Conlin",4,16,"2885, 3081, 3089, 3140",LeadCounsel; Management; Motions,high,,,,,,,,,
A0627,Mikal Watts,Mikal C. Watts,,,1,"Watts Law Firm LLP; Watts Guerra LLP; Watts, Guerra LLP; Watts Guerra Craft",8,22,"1873, 2179, 2385, 2591, 2875, 2885, 2924, 3043",Discovery; LeadCounsel; Management; Settlement,high,,,,,,,,,
A0628,Neil Overholtz,Neil D. Overholtz,"Neil Overholtz,",,1,"Aylstock, Witkin, Kreis & Overholtz, PLLC; Aylstock, Witkin, Kreis & Overholtz; AYLSTOCK, WITKIN, KREIS & OVERHOLTZ; Alystock, Witkin, Kreis & Overholtz, PLLC",9,16,"1905, 1928, 2272, 2299, 2385, 2452, 2592, 2789, 2885",Discovery; Management; Motions,high,,,,,,,,,
A0629,Nicole Berg,,,,1,Keller Lenkner LLC,2,7,"2885, 2974",Management; Motions,high,,,,,,,,,
A0630,Paul Pennock,Paul J. Pennock,Mr. Paul J. Pennock,,1,"Weitz & Luxenberg, P.C.; Morgan & Morgan; Morgan & Morgan, P.A.; Weitz Luxenburg",9,15,"1708, 1769, 2244, 2299, 2789, 2885, 2973, 3036, 3094",Expert; LeadCounsel; Management,high,,,,,,,,,
A0631,Roberto Martinez,,,,1,Colson Hicks Eidson,1,11,2885,Fees; Management,high,,,,,,,,,
A0632,Ruth Rizkalla,,,,1,The Carlson Law Firm; Kirtland & Packard LLP,5,13,"2885, 2973, 2974, 3043, 3047",Management,high,,,,,,,,,
A0633,Sara Schram,,,,1,"Blasingame, Burch, Garrard & Ashley, PC",1,6,2885,Management; Vetting,high,,,,,,,,,
A0634,Sean Tracey,Sean Patrick Tracey,,,1,Tracey Fox & Walters; Tracey & Fox Law Firm; Tracey Law Firm,3,9,"2342, 2885, 3043",Bellwether; Management; Vetting,high,,,,,,,,,
A0635,Sindhu Daniel,,,,1,"Baron & Budd, P.C.; Grant & Eisenhofer, P.A.; Baron & Budd. PC.; BARON & BUDD, P.C.",6,14,"2592, 2738, 2789, 2885, 2973, 3140",Management; Vetting,high,,,,,,,,,
A0636,Taylor Bartlett,,,,1,Henninger Garrison Davis LLC,1,6,2885,Discovery; Management,high,,,,,,,,,
A0637,Virginia Anello,Virginia E. Anello,,,1,"Douglas & London, P.C.; Douglas & London, PC; Douglass & London; Douglas & London PC",7,13,"2754, 2848, 2885, 2973, 3080, 3089, 3140",Communications; Discovery; LeadCounsel; Management,high,,,,,,,,,
A0638,W. Bouk,,,,1,"Levin, Papantonio, Thomas, Mitchell, Rafferty & Proctor, P.A.",1,4,2885,Management,high,,,,,,,,,
A0639,Ernie Cory,,,,1,"Cory, Watson, Crowder & DeGaris",2,3,"1785, 2885",Management; Settlement,high,,,,,,,,,
A0640,Nix Daniel,,,,1,"Beggs & Lane, RLLP",1,5,2885,Discovery; Management,high,,,,,,,,,
A0641,Troy Bouk,,,,1,,1,2,2885,,high,,,,,,,,,
A0642,Garrison 922-W. Lewis Garrison Jr,,,,1,Henninger Garrison Davis LLC,1,3,2885,Management,high,,,,,,,,,
A0643,Caleb Seeley,,,,1,Seeger Weiss LLP; Seeger Weiss,2,4,"2885, 3140",Management; Motions,high,,,,,,,,,
A0644,David Bryant,David L. Bryant,,,1,Bryant Law Center; GableGotwals,2,4,"2700, 2885",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A0645,Jennifer Hoekstra,,,,1,"Neblett, Beard & Arsenault; Aylstock, Witkin, Kreis & Overholtz, PLLC; Aylstock, Witkin, Kreis & Overholtz; Aylstock Witkin Kreis Overholtz PLLC",4,9,"2244, 2789, 2885, 3089",Discovery; Management; Motions,high,,,,,,,,,
A0646,Justin Parafinczuk,,,,1,Parfinczuk Wolf Law Firm,2,4,"2885, 2974",Management,high,,,,,,,,,
A0647,Lauren Calvert,,,,1,Messner Reeves LLP,1,2,2885,Management; Motions,high,,,,,,,,,
A0648,Mike Moreland,,,,1,"Clark, Love & Hutson, PLLC",1,2,2885,Management,high,,,,,,,,,
A0649,Renee Finch,,,,1,Messner Reeves LLP,1,3,2885,Management,high,,,,,,,,,
A0650,Robert Cowan,Robert W. Cowan,,,1,Bailey Cowan Heckaman; Bailey Cowan Heckaman PLLC,2,5,"2885, 3087",LeadCounsel; Management,high,,,,,,,,,
A0651,Justin Witkin,Mr. Justin Witkin,Justin G. Witkin,,1,"Aylstock, Witkin & Sasser, PLC; Aylstock, Witkin, Kreis & Overholtz, PLLC",4,5,"1657, 1708, 1998, 2885",Coordination; Management; Settlement,high,,,,,,,,,
A0652,Ashlea Schwarz,,,,1,Paul LLP; Paul McInnes LLP,2,5,"2740, 2993",Management; Settlement,high,,,,,,,,,
A0653,Brian Rudick,,,,1,,1,3,2740,Settlement,high,,,,,,,,,
A0654,Bruce Nagel,,,,1,Nagel Rice LLP,1,3,2740,Settlement,high,,,,,,,,,
A0655,Darin Schanker,,,,1,,1,1,2740,Management,high,,,,,,,,,
A0656,Dennis Mark,,,,1,,1,2,2740,Settlement,high,,,,,,,,,
A0657,Harvey Kaplan,,,,1,"Shook, Hardy & Bacon; Shook Hardy & Bacon, LLP",2,4,"1785, 2740",LeadCounsel; Settlement,high,,,,,,,,,
A0658,Irving Warshauer,,,,1,"Gainsburgh, Benjamin, David, Meunier & Warshauer, L.L.C.",1,3,2740,Settlement,high,,,,,,,,,
A0659,Jessica Reynolds,,,,1,"Pendley, Baudin & Coffin, LLP",2,2,"2740, 2776",Management,high,,,,,,,,,
A0660,John Gomez,,,,1,Gomez Law Firm,2,2,"2740, 2750",Management,high,,,,,,,,,
A0661,Mark Niemeyer,Mark R. Niemeyer,,,1,"Niemeyer, Grebel & Kruse, LLC",3,6,"2100, 2385, 2740",Communications; LeadCounsel; Settlement,high,,,,,,,,,
A0662,Strongman Jon,,,,1,,1,2,2740,Settlement,high,,,,,,,,,
A0663,Zachary Wool,,,,1,,1,1,2740,Management,high,,,,,,,,,
A0664,Adam Caldwell,,,,1,Davis Wright Tremaine LLP,1,2,2587,Management,high,,,,,,,,,
A0665,Brook Brown,,,,1,McGinnis Lochridge & Kilgore LLP,1,2,2587,Management,high,,,,,,,,,
A0666,Carl Galant,,,,1,McGinnis Lochridge & Kilgore LLP,1,2,2587,Management,high,,,,,,,,,
A0667,Christian Binnig,,,,1,Mayer Brown LLP,1,2,2587,Management,high,,,,,,,,,
A0668,Christopher Akin,,,,1,"Lynn Tillotson Pinker & Cox, L.L.P.; Lynn Tillotson Cox & Hurst, L.L.P.",1,2,2587,LocalCounsel,high,,,,,,,,,
A0669,Christopher Savage,,,,1,Davis Wright Tremaine LLP,1,2,2587,Management,high,,,,,,,,,
A0670,David Hogue,,,,1,"Pringle & Herigstad, P.C.",1,2,2587,Management,high,,,,,,,,,
A0671,David Vogel,,,,1,Cooley LLP,1,4,2587,Communications; LeadCounsel; Management,high,,,,,,,,,
A0672,Douglas Lobel,,,,1,Cooley LLP,1,4,2587,Communications; LeadCounsel; Management,high,,,,,,,,,
A0673,Eric Johnson,,,,1,The Simmons Firm; Kutak Rock LLP; Simmons Hanly Conroy,2,7,"2244, 2587",Discovery; Management,high,,,,,,,,,
A0674,Gerard Duffy,,,,1,"Blooston, Mordkofsky, Dickens, Duffy & Prendergast LLP",1,2,2587,Management,high,,,,,,,,,
A0675,Gregory Merz,,,,1,"Gray, Plant, Mooty, Mooty & Bennett P.A.",1,2,2587,Management,high,,,,,,,,,
A0676,James Buddenbaum,,,,1,Parr Richey Obremskey Frandsen & Patterson LLP,1,2,2587,Management,high,,,,,,,,,
A0677,Jeffrey Strauss,,,,1,Mayer Brown LLP,1,2,2587,Management,high,,,,,,,,,
A0678,John Cooper,,,,1,Latham & Watkins LLP,1,2,2587,Management,high,,,,,,,,,
A0679,Juliet Cox,,,,1,Kutak Rock LLP,1,2,2587,Management,high,,,,,,,,,
A0680,Matthew Brill,,,,1,Latham & Watkins LLP,1,2,2587,Management,high,,,,,,,,,
A0681,Michael Lynn,,,,1,"Lynn Tillotson Pinker & Cox, L.L.P.; Lynn Tillotson Cox & Hurst, L.L.P.",1,2,2587,LocalCounsel,high,,,,,,,,,
A0682,Paul Schudel,,,,1,Woods & Aitken LLP,1,2,2587,Management,high,,,,,,,,,
A0683,Russell Blau,,,,1,"Morgan, Lewis & Blockius LLP",1,2,2587,Management,high,,,,,,,,,
A0684,Todd Holleman,,,,1,"Miller, Canfield, Paddock and Stone, P.L.C.",1,2,2587,Management,high,,,,,,,,,
A0685,Travis Montgomery,,,,1,Parr Richey Obremskey Frandsen & Patterson LLP,1,2,2587,Management,high,,,,,,,,,
A0686,Adam M. Evans,Adam Evans,,,1,"Dickerson Oxton, LLC; Hollis Law Firm, P.A.",2,3,"2753, 3081",LeadCounsel; Management,high,,,,,,,,,
A0687,Anne Schiavone,,,,1,"Holman Schiavone LLC; Holman Schiavone, LLC",3,4,"2753, 3081, 3125",LeadCounsel; Management,high,,,,,,,,,
A0688,David Selby,,,,1,Bailey Glasser LLP; Bailey Glasser,2,3,"2753, 2775",Management,high,,,,,,,,,
A0689,James Matthews,,,,1,"Blasingame, Burch, Garrard & Ashley P.C.",1,1,2753,Coordination,high,,,,,,,,,
A0690,Russell Hilliard,,,,1,Upton & Hatfield LLP,1,1,2753,Communications,high,,,,,,,,,
A0691,Adam Funk,,,,1,Potts Law Firm,1,1,2848,Management,high,,,,,,,,,
A0692,Brian Beckcom,,,,1,VB Attorneys,1,1,2848,Management,high,,,,,,,,,
A0693,Caryn Papantonakis,,,,1,Johnson Law Group,1,1,2848,Management,high,,,,,,,,,
A0694,Elizabeth Wilkins,,,,1,Elizabeth,1,1,2848,Management,high,,,,,,,,,
A0695,Joseph Cappelli,,,,1,"Marc J. Bern & Partners, LLP",1,1,2848,Coordination,high,,,,,,,,,
A0696,Mark Sadaka,,,,1,"Sadaka Associates, LLC; Law Offices of Sadaka Associates, LLC",2,2,"2848, 3036",LeadCounsel; Management,high,,,,,,,,,
A0697,Max Kennerly,,,,1,"Kennerly Loutey, LLC; Kennerly Loutey LLC",2,2,"2767, 2848",Communications; Management,high,,,,,,,,,
A0698,Nicholas Rockforte,,,,1,"Pendley, Baudin & Coffin",1,1,2848,Management,high,,,,,,,,,
A0699,Raymond Peppelman,,,,1,"McNichol, Byrne & Matlawski",1,1,2848,Communications,high,,,,,,,,,
A0700,Daniel Brockett,,,,1,"Quinn Emanuel Urquhart & Sullivan, LLP",1,1,2704,LeadCounsel,high,,,,,,,,,
A0701,Adam Hoeflich,Adam L. Hoeflich,,,1,"BARLET BECK HERMAN PALENCHAR & SCOTT; Bartlit Beck Herman Palenchar & Scott LLP; Bartlit Beck Herman Palenchar & Scott, LLP; Bartlit Beck",4,4,"1431, 1733, 2023, 2284",LeadCounsel; LocalCounsel,high,,,,,,,,,
A0702,"Andy D. Birchfield, Jr.",Andy Birchfield,Andy D. Birchfield,,1,"BEASLEY, ALLEN, CROW, METHVIN, PORTIS & MILES, P.C.; BEASLEY ALLEN; Beasley Allen et al; Beasley, Allen, Crow, Methvin, Portis & Miles, P.C.",5,10,"1431, 1657, 2299, 2342, 2592",Fees; LeadCounsel; Management,high,,,,,,,,,
A0703,Dale Larson,,,,1,LARSON•KING,1,1,1431,Communications,high,,,,,,,,,
A0704,Daniel Bencel,,,,1,"LAW OFFICES OF DANIEL E. BECNEL, JR.",1,1,1431,Management,high,,,,,,,,,
A0705,Don Hildre,,,,1,"DOUGHERTY, HILDRE, DUDEK & HAKLAR",1,1,1431,Management,high,,,,,,,,,
A0706,Fred Magaziner,Fred T. Magaziner,,,1,DECHERT; Dechert LLP,2,2,"1431, 1769",Communications; LeadCounsel,high,,,,,,,,,
A0707,Fredrick Fox,,,,1,"KAPLAN, FOX & KILSHEIMER, LLP",1,1,1431,Management,high,,,,,,,,,
A0708,Hope Freiwald,,,,1,DECHERT,1,1,1431,LeadCounsel; LocalCounsel,high,,,,,,,,,
A0709,Kenneth Moll,,,,1,"KENNETH B. MOLL & ASSOCIATES, LTD.",1,1,1431,Management,high,,,,,,,,,
A0710,Michael Gallagher,Michael M. Gallagher,,,1,"The Gallagher Law Firm, LLP; GALLAGHER, LEWIS, DOWNEY & KIM; Morgan & Morgan",4,6,"1431, 2385, 2641, 3087",Management,high,,,,,,,,,
A0711,Paul Geller,Paul J. Geller,,,1,"Robbins Geller Rudman & Dowd LLP; Robbins Geller Rudman and Dowd LLP; CAULEY GELLER BOWMAN & COATES, LLP; Robbins Geller Rudman & Dowd, LLP",6,10,"1431, 2258, 2672, 2687, 2785, 2804",ClassCounsel; LeadCounsel; Management; Settlement; SettlementAdministration,high,,,,,,,,,
A0712,Peter Sipkins,,,,1,DORSEY & WHITNEY,1,2,1431,LocalCounsel,high,,,,,,,,,
A0713,Philip S. Beck,Philip Beck,,,1,Bartlit Beck Herman Palenchar & Scott LLP; BARLET BECK HERMAN PALENCHAR & SCOTT,3,3,"1431, 1733, 1928",LeadCounsel,high,,,,,,,,,
A0714,Richard Lockridge,Richard A. Lockridge,,,1,"LOCKRIDGE GRINDAL NAUEN P.L.L.P.; Lockridge Grindal Nauen, PLLP",3,3,"1431, 1708, 1960",Expert; LeadCounsel; Management,high,,,,,,,,,
A0715,Robert Limbacher,,,,1,DECHERT,1,1,1431,LeadCounsel; LocalCounsel,high,,,,,,,,,
A0716,Samuel Heins,,,,1,"HEINS MILLS & OLSON, P.L.C.",1,1,1431,Management,high,,,,,,,,,
A0717,Stanley Chesley,,,,1,"WAITE, SCHNEIDER, BAYLESS & CHESLEY CO., LPA",2,3,"1431, 2151",Management,high,,,,,,,,,
A0718,Susan Weber,,,,1,SIDLEY AUSTIN BROWN & WOOD,1,1,1431,LocalCounsel,high,,,,,,,,,
A0719,Turner Branch,Turner W. Branch,,,1,Branch Law Firm; BRANCH,6,9,"1431, 1657, 1871, 2197, 2570, 2641",Coordination; Discovery; Management,high,,,,,,,,,
A0720,W. James Singleton,W. Singleton,,,1,Singleton Law Firm; SINGLETON LAW FIRM; The Singleton Law Firm,3,5,"1431, 1657, 2299",Coordination; Management; ProSe,high,,,,,,,,,
A0721,Walter Dumas,,,,1,DUMAS & ASSOCIATES,1,1,1431,Management,high,,,,,,,,,
A0722,Will Kemp,,,,1,"HARRISON, KEMP & JONES",1,1,1431,Management,high,,,,,,,,,
A0723,Adam J. Levitt,Adam Levitt,,,1,"Wolf Haldenstein Adler Freeman & Herz LLC; Grant & Eisenhofer, P.A.; Grant & Eisenhofer P.A.; Dicello Levitt & Casey LLC",16,23,"1811, 1907, 1938, 1990, 2258, 2263, 2284, 2320, 2415, 2441, 2543, 2590, 2672, 2828, 2905, 3089",ClassCounsel; Communications; LeadCounsel; Management; Settlement; SettlementAdministration,high,,,,,,,,,
A0724,Jonathan D. Selbin,Jonathan Selbin,,,1,"Lieff, Cabraser, Heimann & Bernstein; Lieff Cabraser Heimann & Bernstein; Lieff Cabraser; Lieff Cabraser Heimann & Bernstein, LLP",6,9,"1914, 2001, 2284, 2416, 2590, 3089",ClassCounsel; LeadCounsel; Management; Settlement,high,,,,,,,,,
A0725,Laurel Bellows,,,,1,The Bellows Law Group,1,1,2590,Communications,high,,,,,,,,,
A0726,William M. Audet,William Audet,,,1,"Audet & Partners, LLP; Audet & Partners LLP; Audet & Partners; Alexander, Hawes & Audet, LLP",7,12,"1699, 1708, 1850, 1953, 2264, 2590, 3014",ClassCounsel; Communications; LeadCounsel; Management,high,,,,,,,,,
A0727,Anthony Nemo,,,,1,"Meshbesher & Spence, Ltd.; MESHBESHER & SPENCE, LTD.; Meshbesher & Spence, Ltd",1,3,2441,Communications; Fees,high,,,,,,,,,
A0728,C. Brooks Cutter,C. Cutter,Mr. C. Brooks Cutter,,1,"Kershaw, Cutter & Ratinoff, LLP; Kershaw, Cutter & Ratinoff LLP",4,5,"1708, 1905, 1968, 2441",Management,high,,,,,,,,,
A0729,Don McKenna,,,,1,"Hare, Wynn, Newell and Newton, LLP",1,1,2441,Management,high,,,,,,,,,
A0730,Gale Pearson,,,,1,"Fears Nachawati Law Firm; Pearson, Randall, & Schumacher, PA; Pearson, Randall, and Schumacher, PA; Pearson, Randall & Schumacher, PA",3,7,"2441, 2606, 2873",Management,high,,,,,,,,,
A0731,Jasper Ward,,,,1,Jones Ward PLC,4,6,"2391, 2441, 2677, 2775",Fees; LeadCounsel; Management,high,,,,,,,,,
A0732,Jesse Bernheim,,,,1,"Kelly, Bernheim & Dolinsky, LLC",1,1,2441,Coordination,high,,,,,,,,,
A0733,Karen Woodward,,,,1,Segwick LLP,1,1,2441,LeadCounsel,high,,,,,,,,,
A0734,Ralph Campillo,,,,1,Segwick LLP,1,1,2441,LeadCounsel,high,,,,,,,,,
A0735,Richard Schlueter,,,,1,"Childers, Schlueter & Smith, LLC",3,3,"2441, 2666, 2768",Management,high,,,,,,,,,
A0736,Timothy Griffin,,,,1,"Leonard, Street and Deinard, PA",1,1,2441,Communications,high,,,,,,,,,
A0737,Benjamin Bailey,,,,1,Bailey and Glasser LLP,2,4,"2151, 2672",ClassCounsel; Management; SettlementAdministration,high,,,,,,,,,
A0738,Lynn Sarko,Lynn Lincoln Sarko,Lynn L. Sarko,,1,"Keller Rohrback L.L.P.; Keller Rohrback; KELLER ROHRBACK, LLP",6,9,"1658, 1735, 2672, 2777, 2785, 2804",ClassCounsel; LeadCounsel; Management; SettlementAdministration,high,,,,,,,,,
A0739,Michael Heygood,,,,1,"Heygood, Orr, Pearson",2,4,"2372, 2672",ClassCounsel; Coordination; LeadCounsel; Management; SettlementAdministration,high,,,,,,,,,
A0740,Robin Greenwald,,,,1,"Weitz & Luxenberg, P.C.; Weitz & Luxenberg, PC",4,13,"2179, 2543, 2672, 2741",ClassCounsel; Communications; LeadCounsel; Management; SettlementAdministration,high,,,,,,,,,
A0741,Roland Tellis,ROLAND TELLIS,,,1,"Baron & Budd, P.C.; Baron Budd, P.C.; BARON & BUDD; Baron & Budd, PC",10,24,"2415, 2599, 2672, 2777, 2804, 2905, 2948, 3047, 3051, 3052",ClassCounsel; LeadCounsel; Management; SettlementAdministration,high,,,,,,,,,
A0742,Rosemary Rivas,Rosemary M. Rivas,,,1,"Levi & Korsinsky LLP; Levi & Korsinsky, LLP; Finkelstein Thompson LLP",7,9,"2672, 2785, 2827, 2828, 2887, 2905, 2938",ClassCounsel; Discovery; LeadCounsel; Management; SettlementAdministration,high,,,,,,,,,
A0743,Lance Cooper,,,,1,The Cooper Firm,1,2,2543,Management,high,,,,,,,,,
A0744,Melanie Cyganowski,,,,1,"Otterbourg, Steindler, Houston & Rosen",1,2,2543,Management,high,,,,,,,,,
A0745,Gayle Blatt,Gayle M. Blatt,Gayle  Blatt,,1,"Casey Gerry Schenk Francavilla Blatt & Penfield, LLP; Casey Gerry Schenk Francavilla Blatt & Penfield LLP; Casey Gerry Schenck Francavilla Blatt & Penfield LLP; CASEY, GERRY, SCHENK, FRANCA-VILLA, BLATT & PENFIELD LLP",10,12,"2087, 2258, 2452, 2752, 2827, 2828, 2905, 3040, 3098, 3115",ClassCounsel; Communications; Discovery; LeadCounsel; Management,high,,,,,,,,,
A0746,Jennifer Joost,,,,1,Kessler Topaz Meltzer & Check LLP,1,1,2828,Management,high,,,,,,,,,
A0747,Jennifer Wagner,,,,1,Stoll Bernie Lokting & Shlachter,1,1,2828,Communications,high,,,,,,,,,
A0748,Melissa Emert,,,,1,"Stull, Stull & Brody; Kantrowitz, Goldhammer & Graifman, PC; Stull Stull & Brody",6,8,"2677, 2796, 2827, 2828, 2887, 2972",Discovery; LeadCounsel; Management,high,,,,,,,,,
A0749,Stuart Davidson,Stuart A. Davidson,Stuart R. Davidson,,1,Robbins Geller Rudman & Dowd LLP; Robbins Geller Rudman & Dowd; Coughlin Stoia Geller Rudman & Robbins LLP; Robins Geller Rudman & Dowd LLP,11,14,"1850, 2188, 2199, 2752, 2828, 2879, 2904, 3089, 3090, 3096, 3115",ClassCounsel; Discovery; LeadCounsel; Management,high,,,,,,,,,
A0750,Christopher Ellis,,,,1,"Bolen Robinson & Ellis, LLP",2,2,"2263, 2591",Management,high,,,,,,,,,
A0751,Daniel Becnel,"Daniel E. Becnel, Jr.",Daniel E. Becnel,"Daniel Becnel, Jr.",1,"Becnel Law Firm, LLC; Becnel Law Offices; Becnel Law Firm, L.L.C.; Law Offices of Daniel E. Becnel, Jr.",16,21,"1699, 1708, 1785, 1845, 1953, 1960, 1997, 2023, 2047, 2051, 2068, 2100, 2220, 2223, 2226, 2263",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A0752,David Rash,David C. Rash,,,1,,2,2,"2263, 2320",Management,high,,,,,,,,,
A0753,James C. Shah,James Shah,,,1,"Shepherd, Finkelman, Miller & Shah, LLP; SHEPHERD, FINKELMAN, MILLER & SHAH, LLP; Shepherd Finkelman Miller & Shah - Media",7,8,"1995, 2001, 2263, 2316, 2320, 2540, 2688",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A0754,Lucy J. Karl,Lucy Karl,,,1,"SHAHEEN & GORDON, P.A.",2,3,"2263, 2320",ClassCounsel; LeadCounsel,high,,,,,,,,,
A0755,Adam Linkhorst,,,,1,Linkhorst & Hockin P.A.,1,1,2047,ClassCounsel; SettlementAdministration,high,,,,,,,,,
A0756,Gregory S. Weiss,Gregory Weiss,,,1,"Mrachek, Fitzgerald, Rose, Konopka & Dow, P.A.",2,3,"2046, 2047",ClassCounsel; Management; SettlementAdministration,high,,,,,,,,,
A0757,Joel Rhine,Joel R. Rhine,,,1,"Rhine Law Firm, P.C.,; Rhine Law Firm PC; Rhine Law Firm, P.C.",3,3,"1958, 2047, 2606",ClassCounsel; Management; SettlementAdministration,high,,,,,,,,,
A0758,Lance Kalik,,,,1,"Riker, Danzig, Scherer, Hyland & Perretti, LLP",1,1,2779,Management,high,,,,,,,,,
A0759,Lawrence Bathgate,,,,1,"Bathgate Wegener & Wolf, P.C.",1,1,2779,Management,high,,,,,,,,,
A0760,Mark Dearman,Mark J. Dearman,,,1,Robbins Geller Rudman & Dowd LLP; ROBBINS GELLER RUDMAN & DOWD LLP,6,8,"2188, 2779, 2827, 2905, 2924, 3080",ClassCounsel; Management,high,,,,,,,,,
A0761,Adam Offenhartz,,,,1,"Gibson, Dunn & Crutcher LLP",1,1,2879,LeadCounsel,high,,,,,,,,,
A0762,Amy Keller,Amy E. Keller,Amy R. Keller,Amy Elisabeth Keller,1,DiCello Levitt Gutzler LLC; DiCello Levvit & Casey LLC; DiCello Levitt & Casey LLC; Wexler Wallace LLP,10,19,"2688, 2800, 2827, 2879, 2904, 2909, 2972, 3019, 3083, 3115",ClassCounsel; LeadCounsel; Management; Motions,high,,,,,,,,,
A0763,Andrew O'Connel,,,,1,"Thomas & Libowitz, P.A.",1,1,2879,Communications,high,,,,,,,,,
A0764,Ariana Tadler,,,,1,"Milberg Tadler Phillips Grossman LLP; Milberg LLP; Milberg, LLP",5,7,"2522, 2752, 2800, 2827, 2879",Discovery; Management; Settlement,high,,,,,,,,,
A0765,Arthur Murray,Arthur M. Murray,,,1,Murray Law Firm; the Murray Law Firm,6,8,"2583, 2657, 2668, 2800, 2879, 3108",LeadCounsel; Management,high,,,,,,,,,
A0766,Carol Villegas,Carol C. Villegas,,,1,Labaton Sucharow LLP; Lebaton Keller Sucharow LLP,2,3,"2879, 3149",Communications; LeadCounsel,high,,,,,,,,,
A0767,Charles Van Horn,,,,1,"Berman Fink Van Hom P.C.; Berman Fink Van Horn, P.C.",2,2,"2800, 2879",Management,high,,,,,,,,,
A0768,Christopher Keller,,,,1,Labaton Sucharow LLP,1,2,2879,Communications; LeadCounsel,high,,,,,,,,,
A0769,Daniel Robinson,,,,1,"Robinson, Calcagnie, Robinson; Robinson Calcagnie, Inc.; Robinson Calcagnie",4,7,"2391, 2737, 2879, 3094",ClassCounsel; Management; Settlement,high,,,,,,,,,
A0770,Daniel Warren,,,,1,Baker & Hostetler LLP,1,2,2879,Discovery; LeadCounsel,high,,,,,,,,,
A0771,"Eric
 Belfi",,,,1,Labaton Sucharow LLP,1,2,2879,Communications; LeadCounsel,high,,,,,,,,,
A0772,Eve-Lynn Rapp,,,,1,Edelson PC,1,1,2879,Management,high,,,,,,,,,
A0773,Francis McConville,,,,1,Labaton Sucharow LLP,1,2,2879,Communications; LeadCounsel,high,,,,,,,,,
A0774,Gilbert Keteltas,,,,1,Baker & Hostetler LLP,1,2,2879,Discovery; LeadCounsel,high,,,,,,,,,
A0775,Gregory Egleston,,,,1,Gainey McKenna & Egleston,1,1,2879,LeadCounsel,high,,,,,,,,,
A0776,James P. Ulwick,James Ulwick,,,1,Kramon & Graham PA,2,3,"1982, 2879",ClassCounsel; Communications,high,,,,,,,,,
A0777,Jason L. Lichtman,Jason Lichtman,,,1,"Lieff Cabraser Heimann & Bernstein, LLP",4,5,"2001, 2792, 2879, 2904",ClassCounsel; LeadCounsel; Management,high,,,,,,,,,
A0778,Jason Mendro,,,,1,"Gibson, Dunn & Crutcher LLP",1,1,2879,LeadCounsel,high,,,,,,,,,
A0779,Laura O'Boyle,,,,1,"Gibson, Dunn & Crutcher LLP",1,1,2879,LeadCounsel,high,,,,,,,,,
A0780,Lisa Ghannoum,,,,1,Baker & Hostetler LLP,1,2,2879,Discovery; LeadCounsel,high,,,,,,,,,
A0781,Mark Godlman,,,,1,Labaton Sucharow LLP,1,2,2879,Communications; LeadCounsel,high,,,,,,,,,
A0782,MaryBeth V. Gibson,MaryBeth Gibson,,,1,"The Finley Firm, P.C.; Gibson Consumer Law Group, LLC; Finley Firm, P.C.; THE FINLEY FIRM, P.C.",6,8,"2583, 2800, 2879, 2948, 3056, 3074",ClassCounsel; Coordination; LeadCounsel; Management,high,,,,,,,,,
A0783,Timothy Brown,,,,1,"The Brown Law Firm, P.C.",1,1,2879,LeadCounsel,high,,,,,,,,,
A0784,Timothy Maloney,,,,1,"Joseph Greenwald & Laake, P.A.",1,1,2879,Management,high,,,,,,,,,
A0785,Veronica Nannis,,,,1,"Joseph Greenwald & Laake, P.A.",1,1,2879,Communications,high,,,,,,,,,
A0786,Adam Salvas,,,,1,SEEGER o SALVAS LLP,1,1,2244,Motions,high,,,,,,,,,
A0787,Brian Devine,,,,1,Seeger Salvas LLP; SEEGER o SALVAS LLP; Seeger Salvas & Devine LLP; Seeger Devine,3,6,"2244, 2768, 3140",Expert; Management,high,,,,,,,,,
A0788,Franklin Azar,,,,1,"Franklin D. Azar & Associates, P.C.",1,5,2244,Management,high,,,,,,,,,
A0789,Jane Sams,,,,1,The Cochran Law Firm,1,9,2244,Discovery; Management,high,,,,,,,,,
